frame_len,frame_protocols,eth_src,eth_dst,ip_src,ip_dst,ip_len,ip_flags,tcp_srcport,tcp_dstport,tcp_len,tcp_flags,tcp_retransmission,tcp_rtt,flow_count,flow_final_count,packets,snort_alert,snort_alert_type,LL_dnp3_src,LL_dnp3_dst,LL_dnp3_len,LL_dnp3_ctl,TL_dnp3_tr_ctl,AL_dnp3_al_func,AL_dnp3_al_ctl,AL_dnp3_obj,DNP3 Object Count,DNP3 Objects,AL_Payload,value1,value2,value3,value4,Use_Case
60,0,0,2,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,5,0,3,0,0,129,6,2,36,511.0,239,-56.3588,79.7903,1001.97,1350.55,1
60,0,0,2,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,1,2,6,0,4,0,0,129,4,1,38,1.0,222,-56.3588,79.7903,1001.97,1350.55,1
72,1,0,1,1,2,11,1,10,1,6,1,0,-1.0,0,0,0,0,1,1,0,8,0,0,129,2,1,58,1.0,93,-56.3588,79.7903,1001.97,1350.55,1
253,1,1,0,2,1,8,1,1,10,8,1,0,0.000584,0,0,0,0,1,2,0,1,0,0,129,9,2,32,255.0,193,-56.3018,79.7903,1001.97,1350.55,1
42,0,1,2,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,3,0,11,0,0,129,8,2,16,15.0,124,-56.3018,79.7903,1001.97,1350.55,1
72,1,0,1,1,2,11,1,9,1,6,1,0,-1.0,5,1,15,0,1,0,0,6,0,0,129,2,1,46,1.0,43,-56.3018,79.7903,1001.97,1350.55,1
182,1,1,0,2,1,2,1,1,9,1,1,0,0.00049,0,0,0,0,1,4,0,0,0,0,129,7,2,28,127.0,150,-56.3018,79.7903,1001.97,1350.55,1
42,0,1,2,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,7,0,9,0,0,129,11,0,1,2.0,14,-56.3018,79.7903,1001.97,1350.55,1
42,0,1,2,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,9,0,5,0,0,129,2,1,42,1.0,31,-56.3018,79.7903,1001.97,1350.55,1
89,1,0,1,1,2,14,1,4,1,13,1,0,-1.0,19,4,57,0,1,8,0,2,0,0,129,12,1,33,9.0,166,-56.3018,79.7903,1001.5,1350.55,1
91,1,1,0,2,1,15,1,1,4,14,1,0,0.000486,0,0,0,1,0,7,0,7,0,0,129,12,1,55,2.0,79,-56.3018,78.7426,1001.5,1350.55,1
42,0,1,2,0,0,0,0,0,0,0,0,0,-1.0,12,3,36,0,1,5,0,3,0,0,129,7,2,36,511.0,238,-56.3018,78.7426,1001.5,1350.55,1
42,0,1,0,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,9,0,9,0,0,129,3,0,1,2.0,7,-56.3018,78.7426,1001.5,1350.55,1
60,0,0,1,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,6,0,4,0,0,129,5,1,38,1.0,219,-56.3018,78.7426,1001.5,1350.55,1
60,0,0,1,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,1,0,8,0,0,129,3,1,58,1.0,101,-56.3018,78.7426,1001.5,1350.55,1
42,0,1,0,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,2,0,1,0,0,129,10,2,32,255.0,183,-51.4178,78.7426,1001.5,1350.55,1
42,0,1,2,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,3,0,11,0,0,129,9,2,16,15.0,115,-51.4178,78.7426,1001.5,1350.55,1
42,0,1,2,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,0,0,6,0,0,129,3,1,46,1.0,45,-51.4178,78.7426,1001.5,1350.55,1
72,1,0,1,1,2,11,1,6,1,6,1,0,-1.0,16,3,42,0,1,4,0,0,0,0,129,8,2,28,127.0,143,-51.4178,78.7426,1001.5,1350.55,1
239,1,1,0,2,1,7,1,1,6,7,1,0,0.001711,0,0,0,0,1,9,0,9,0,0,129,4,0,1,2.0,10,-51.4178,78.7426,1001.5,1350.55,1
72,1,0,1,1,2,11,1,4,1,6,1,0,-1.0,0,0,0,0,1,9,0,5,0,0,129,5,1,42,1.0,22,-51.4178,78.7426,1001.5,1320.97,1
206,1,1,0,2,1,4,1,1,4,3,1,0,0.001782,0,0,0,0,1,8,0,2,0,0,129,13,1,33,9.0,177,-51.4178,78.7426,1007.75,1320.97,1
72,1,0,1,1,2,11,1,2,1,6,1,0,-1.0,0,0,0,0,1,7,0,7,0,0,129,13,1,55,2.0,77,-51.4178,79.6257,1007.75,1320.97,1
286,1,1,0,2,1,9,1,1,2,9,1,0,0.001884,0,0,0,0,1,5,0,3,0,0,129,8,2,36,511.0,229,-51.4178,79.6257,1007.75,1320.97,1
72,1,0,1,1,2,11,1,3,1,6,1,0,-1.0,0,0,0,0,1,6,0,4,0,0,129,6,1,38,1.0,220,-51.4178,79.6257,1007.75,1320.97,1
208,1,1,0,2,1,5,1,1,3,4,1,0,0.001793,0,0,0,0,1,1,0,8,0,0,129,4,1,58,1.0,103,-51.4178,79.6257,1007.75,1320.97,1
72,1,0,1,1,2,11,1,8,1,6,1,0,-1.0,12,2,36,0,1,2,0,1,0,0,129,11,2,32,255.0,184,-56.6516,79.6257,1007.75,1320.97,1
225,1,1,0,2,1,6,1,1,8,5,1,0,0.000888,0,0,0,0,1,3,0,11,0,0,129,10,2,16,15.0,119,-56.6516,79.6257,1007.75,1320.97,1
72,1,0,1,1,2,11,1,11,1,6,1,0,-1.0,0,0,0,0,1,0,0,6,0,0,129,4,1,46,1.0,46,-56.6516,79.6257,1007.75,1320.97,1
293,1,1,0,2,1,10,1,1,11,10,1,0,0.000895,0,0,0,0,1,4,0,0,0,0,129,9,2,28,127.0,137,-56.6516,79.6257,1007.75,1320.97,1
72,1,0,1,1,2,11,1,7,1,6,1,0,-1.0,12,2,36,0,1,9,0,5,0,0,129,6,1,42,1.0,18,-56.6516,79.6257,1007.75,1312.0,1
196,1,1,0,2,1,3,1,1,7,2,1,0,0.000817,0,0,0,0,1,8,0,2,0,0,129,14,1,33,9.0,178,-56.6516,79.6257,1007.17,1312.0,1
72,1,0,1,1,2,11,1,5,1,6,1,0,-1.0,0,0,0,0,1,7,0,7,0,0,129,14,1,55,2.0,78,-56.6516,79.632,1007.17,1312.0,1
142,1,1,0,2,1,1,1,1,5,15,1,0,0.001001,0,0,0,0,1,5,0,3,0,0,129,9,2,36,511.0,228,-56.6516,79.632,1007.17,1312.0,1
72,1,0,1,1,2,11,1,10,1,6,1,0,-1.0,5,1,15,0,1,6,0,4,0,0,129,7,1,38,1.0,221,-56.6516,79.632,1007.17,1312.0,1
253,1,1,0,2,1,8,1,1,10,8,1,0,0.000907,0,0,0,0,1,1,0,8,0,0,129,5,1,58,1.0,105,-56.6516,79.632,1007.17,1312.0,1
42,0,1,2,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2,0,1,0,0,129,12,2,32,255.0,182,-56.604,79.632,1007.17,1312.0,1
42,0,1,2,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,3,0,11,0,0,129,11,2,16,15.0,116,-56.604,79.632,1007.17,1312.0,1
72,1,0,1,1,2,11,1,9,1,6,1,0,-1.0,5,1,15,0,1,6,0,9,0,0,129,8,0,1,20.0,3,-56.604,79.632,1007.17,1312.0,1
182,1,1,0,2,1,2,1,1,9,1,1,0,0.001837,0,0,0,0,1,0,0,6,0,0,129,5,1,46,1.0,47,-56.604,79.632,1007.17,1312.0,1
42,0,1,2,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,4,0,0,0,0,129,10,2,28,127.0,140,-56.604,79.632,1007.17,1312.0,1
89,1,0,1,1,2,14,1,8,1,13,1,0,-1.0,19,4,57,0,1,6,0,9,0,0,129,9,0,1,20.0,11,-56.604,79.632,1007.17,1312.0,1
91,1,1,0,2,1,15,1,1,8,14,1,0,0.000455,0,0,0,1,0,9,0,5,0,0,129,7,1,42,1.0,24,-56.604,79.632,1007.17,1317.65,1
42,0,1,2,0,0,0,0,0,0,0,0,0,-1.0,12,3,36,0,1,8,0,2,0,0,129,15,1,33,9.0,181,-56.604,79.632,1017.66,1317.65,1
42,0,1,2,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,7,0,7,0,0,129,15,1,55,2.0,71,-56.604,81.3818,1017.66,1317.65,1
42,0,1,2,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,0,1,5,0,3,0,0,129,10,2,36,511.0,241,-56.604,81.3818,1017.66,1317.65,1
72,1,0,1,1,2,11,1,6,1,6,1,0,-1.0,6,1,18,0,1,6,0,4,0,0,129,10,1,38,1.0,256,-56.604,81.3818,1017.66,1317.65,1
239,1,1,0,2,1,7,1,1,6,7,1,0,0.001951,0,0,0,0,1,1,0,8,0,0,129,6,1,58,1.0,90,-56.604,81.3818,1017.66,1317.65,1
72,1,0,1,1,2,11,1,4,1,6,1,0,-1.0,0,0,0,0,1,2,0,1,0,0,129,13,2,32,255.0,196,-60.2462,81.3818,1017.66,1317.65,1
206,1,1,0,2,1,4,1,1,4,3,1,0,0.002131,0,0,0,0,1,3,0,11,0,0,129,12,2,16,15.0,135,-60.2462,81.3818,1017.66,1317.65,1
72,1,0,1,1,2,11,1,2,1,6,1,0,-1.0,0,0,0,0,1,0,0,6,0,0,129,6,1,46,1.0,53,-60.2462,81.3818,1017.66,1317.65,1
286,1,1,0,2,1,9,1,1,2,9,1,0,0.002173,0,0,0,0,1,4,0,0,0,0,129,11,2,28,127.0,151,-60.2462,81.3818,1017.66,1317.65,1
72,1,0,1,1,2,11,1,3,1,6,1,0,-1.0,0,0,0,0,1,8,0,9,0,0,129,0,0,1,20.0,3,-60.2462,81.3818,1017.66,1317.65,1
208,1,1,0,2,1,5,1,1,3,4,1,0,0.001917,0,0,0,0,1,9,0,5,0,0,129,8,1,42,1.0,32,-60.2462,81.3818,1017.66,1345.01,1
72,1,0,1,1,2,11,1,8,1,6,1,0,-1.0,12,2,36,0,1,8,0,2,0,0,129,1,1,33,0.0,202,-60.2462,81.3818,268.037,1345.01,1
225,1,1,0,2,1,6,1,1,8,5,1,0,0.000941,0,0,0,0,1,7,0,7,0,0,129,0,1,55,2.0,69,-60.2462,88.9545,268.037,1345.01,1
72,1,0,1,1,2,11,1,11,1,6,1,0,-1.0,0,0,0,0,1,5,0,3,0,0,129,11,2,36,511.0,243,-60.2462,88.9545,268.037,1345.01,1
293,1,1,0,2,1,10,1,1,11,10,1,0,0.001146,0,0,0,0,1,6,0,4,0,0,129,11,1,38,1.0,255,-60.2462,88.9545,268.037,1345.01,1
72,1,0,1,1,2,11,1,7,1,6,1,0,-1.0,12,2,36,0,1,1,0,8,0,0,129,7,1,58,1.0,106,-60.2462,88.9545,268.037,1345.01,1
196,1,1,0,2,1,3,1,1,7,2,1,0,0.001797,0,0,0,0,1,2,0,1,0,0,129,14,2,32,255.0,198,-24.9834,88.9545,268.037,1345.01,1
72,1,0,1,1,2,11,1,5,1,6,1,0,-1.0,0,0,0,0,1,3,0,11,0,0,129,13,2,16,15.0,113,-24.9834,88.9545,268.037,1345.01,1
142,1,1,0,2,1,1,1,1,5,15,1,0,0.002073,0,0,0,0,1,0,0,6,0,0,129,7,1,46,1.0,54,-24.9834,88.9545,268.037,1345.01,1
81,1,0,1,1,2,12,1,8,1,11,1,0,-1.0,5,1,15,0,1,7,0,9,0,0,129,1,0,1,2.0,5,-24.9834,88.9545,268.037,1345.01,1
85,1,1,0,2,1,13,1,1,8,12,1,0,0.002187,0,0,0,1,0,4,0,0,0,0,129,12,2,28,127.0,153,-24.9834,88.9545,268.037,1345.01,1
72,1,0,1,1,2,11,1,10,1,6,1,0,-1.0,0,0,0,0,1,7,0,9,0,0,129,2,0,1,20.0,3,-24.9834,88.9545,268.037,1345.01,1
253,1,1,0,2,1,8,1,1,10,8,1,0,0.002166,0,0,0,0,1,9,0,5,0,0,129,9,1,42,1.0,33,-24.9834,88.9545,268.037,1350.13,1
42,0,1,2,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,8,0,2,0,0,129,2,1,33,0.0,204,-24.9834,88.9545,158.799,1350.13,1
42,0,1,2,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,0,1,7,0,7,0,0,129,3,1,55,2.0,68,-24.9834,58.5616,158.799,1350.13,1
72,1,0,1,1,2,11,1,9,1,6,1,0,-1.0,0,0,0,0,1,5,0,3,0,0,129,12,2,36,511.0,246,-24.9834,58.5616,158.799,1350.13,1
182,1,1,0,2,1,2,1,1,9,1,1,0,0.000938,0,0,0,0,1,6,0,4,0,0,129,12,1,38,1.0,254,-24.9834,58.5616,158.799,1350.13,1
42,0,1,2,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,1,0,8,0,0,129,8,1,58,1.0,111,-24.9834,58.5616,158.799,1350.13,1
60,0,0,1,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,0,1,2,0,1,0,0,129,15,2,32,255.0,199,-4.55939,58.5616,158.799,1350.13,1
42,0,1,0,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,3,0,11,0,0,129,14,2,16,15.0,120,-4.55939,58.5616,158.799,1350.13,1
42,0,1,0,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,0,0,6,0,0,129,8,1,46,1.0,56,-4.55939,58.5616,158.799,1350.13,1
60,0,0,1,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,4,0,0,0,0,129,13,2,28,127.0,155,-4.55939,58.5616,158.799,1350.13,1
60,0,0,2,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,7,0,7,0,0,129,1,1,55,2.0,65,-4.55939,52.3696,158.799,1350.13,1
60,0,0,2,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,7,0,7,0,0,129,3,1,55,2.0,64,-4.55939,52.0472,158.799,1350.13,1
60,0,0,2,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,1,2,7,0,9,0,0,129,4,0,1,20.0,12,-4.55939,52.0472,158.799,1350.13,1
60,0,0,2,0,0,0,0,0,0,0,0,0,-1.0,9,2,27,1,2,9,0,5,0,0,129,10,1,42,1.0,34,-4.55939,52.0472,158.799,1350.46,1
60,0,0,2,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,1,2,8,0,2,0,0,129,3,1,33,0.0,206,-4.55939,52.0472,113.782,1350.46,1
81,1,0,1,1,2,12,1,8,1,11,1,0,-1.0,0,0,0,0,1,5,0,3,0,0,129,13,2,36,511.0,248,-4.55939,52.0472,113.782,1350.46,1
85,1,1,0,2,1,13,1,1,8,12,1,0,0.000514,0,0,0,0,1,6,0,4,0,0,129,13,1,38,1.0,253,-4.55939,52.0472,113.782,1350.46,1
60,0,0,2,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,1,0,8,0,0,129,9,1,58,1.0,112,-4.55939,52.0472,113.782,1350.46,1
42,0,1,2,0,0,0,0,0,0,0,0,0,-1.0,8,2,24,0,1,2,0,1,0,0,129,0,2,32,255.0,201,1.99605,52.0472,113.782,1350.46,1
42,0,1,2,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,3,0,11,0,0,129,15,2,16,15.0,123,1.99605,52.0472,113.782,1350.46,1
42,0,1,2,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,0,1,0,0,6,0,0,129,9,1,46,1.0,57,1.99605,52.0472,113.782,1350.46,1
60,0,0,2,0,0,0,0,0,0,0,0,0,-1.0,1,0,2,1,2,4,0,0,0,0,129,14,2,28,127.0,156,1.99605,52.0472,113.782,1350.46,1
60,0,0,2,0,0,0,0,0,0,0,0,0,-1.0,6,1,18,1,2,9,0,9,0,0,129,11,0,1,2.0,7,1.99605,52.0472,113.782,1350.46,1
72,1,0,1,1,2,11,1,6,1,6,1,0,-1.0,0,0,0,0,1,9,0,9,0,0,129,12,0,1,20.0,3,1.99605,52.0472,113.782,1350.46,1
239,1,1,0,2,1,7,1,1,6,7,1,0,0.001192,0,0,0,0,1,7,0,7,0,0,129,5,1,55,2.0,67,1.99605,44.2915,113.782,1350.46,1
72,1,0,1,1,2,11,1,4,1,6,1,0,-1.0,0,0,0,0,1,9,0,5,0,0,129,13,1,42,1.0,17,1.99605,44.2915,113.782,1350.52,1
206,1,1,0,2,1,4,1,1,4,3,1,0,0.00119,0,0,0,0,1,8,0,2,0,0,129,4,1,33,0.0,205,1.99605,44.2915,121.057,1350.52,1
72,1,0,1,1,2,11,1,2,1,6,1,0,-1.0,0,0,0,0,1,5,0,3,0,0,129,14,2,36,511.0,245,1.99605,44.2915,121.057,1350.52,1
286,1,1,0,2,1,9,1,1,2,9,1,0,0.000341,0,0,0,0,1,6,0,4,0,0,129,14,1,38,1.0,252,1.99605,44.2915,121.057,1350.52,1
60,0,0,2,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,1,0,8,0,0,129,10,1,58,1.0,107,1.99605,44.2915,121.057,1350.52,1
72,1,0,1,1,2,11,1,3,1,6,1,0,-1.0,0,0,0,0,1,2,0,1,0,0,129,1,2,32,255.0,200,-0.337837,44.2915,121.057,1350.52,1
208,1,1,0,2,1,5,1,1,3,4,1,0,0.00215,0,0,0,0,1,3,0,11,0,0,129,0,2,16,15.0,114,-0.337837,44.2915,121.057,1350.52,1
72,1,0,1,1,2,11,1,8,1,6,1,0,-1.0,13,2,38,0,1,0,0,6,0,0,129,10,1,46,1.0,58,-0.337837,44.2915,121.057,1350.52,1
225,1,1,0,2,1,6,1,1,8,5,1,0,0.002186,0,0,0,0,1,9,0,9,0,0,129,14,0,1,2.0,10,-0.337837,44.2915,121.057,1350.52,1
72,1,0,1,1,2,11,1,11,1,6,1,0,-1.0,0,0,0,0,1,4,0,0,0,0,129,15,2,28,127.0,154,-0.337837,44.2915,121.057,1350.52,1
293,1,1,0,2,1,10,1,1,11,10,1,0,0.000339,0,0,0,0,1,9,0,9,0,0,129,15,0,1,20.0,11,-0.337837,44.2915,121.057,1350.52,1
42,0,1,2,0,0,0,0,0,0,0,0,0,-1.0,7,1,20,0,1,7,0,7,0,0,129,6,1,55,2.0,66,-0.337837,44.6173,121.057,1350.52,1
42,0,1,2,0,0,0,0,0,0,0,0,0,-1.0,6,1,18,0,1,9,0,5,0,0,129,0,1,42,1.0,15,-0.337837,44.6173,121.057,1145.72,1
72,1,0,1,1,2,11,1,7,1,6,1,0,-1.0,0,0,0,0,1,8,0,2,0,0,129,5,1,33,0.0,203,-0.337837,44.6173,120.512,1145.72,1
196,1,1,0,2,1,3,1,1,7,2,1,0,0.000225,0,0,0,0,1,5,0,3,0,0,129,15,2,36,511.0,244,-0.337837,44.6173,120.512,1145.72,1
72,1,0,1,1,2,11,1,5,1,6,1,0,-1.0,0,0,0,0,1,6,0,10,0,0,129,15,3,1,1.0,258,-0.337837,44.6173,120.512,1145.72,1
142,1,1,0,2,1,1,1,1,5,15,1,0,0.00034,0,0,0,0,1,6,0,4,0,0,129,0,1,38,1.0,209,-0.337837,44.6173,120.512,1145.72,1
42,0,1,2,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,1,0,8,0,0,129,11,1,58,1.0,110,-0.337837,44.6173,120.512,1145.72,1
42,0,1,2,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,0,1,2,0,1,0,0,129,2,2,32,247.0,163,217.701,44.6173,120.512,1145.72,1
72,1,0,1,1,2,11,1,10,1,6,1,0,-1.0,0,0,0,0,1,3,0,11,0,0,129,1,2,16,15.0,131,217.701,44.6173,120.512,1145.72,1
253,1,1,0,2,1,8,1,1,10,8,1,0,0.000419,0,0,0,0,1,0,0,6,0,0,129,11,1,46,1.0,59,217.701,44.6173,120.512,1145.72,1
42,0,1,2,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,4,0,0,0,0,129,0,2,28,127.0,160,217.701,44.6173,120.512,1145.72,1
72,1,0,1,1,2,11,1,9,1,6,1,0,-1.0,5,1,15,0,1,7,0,7,0,0,129,7,1,55,2.0,86,217.701,46.7956,120.512,1145.72,1
182,1,1,0,2,1,2,1,1,9,1,1,0,0.001186,0,0,0,0,1,9,0,5,0,0,129,1,1,42,1.0,38,217.701,46.7956,120.512,201.901,1
42,0,1,2,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,8,0,2,0,0,129,6,1,33,0.0,208,217.701,46.7956,138.917,201.901,1
42,0,1,2,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,5,0,3,0,0,129,0,2,36,511.0,250,217.701,46.7956,138.917,201.901,1
81,1,0,1,1,2,12,1,4,1,11,1,0,-1.0,5,1,15,0,1,6,0,4,0,0,129,1,1,38,1.0,212,217.701,46.7956,138.917,201.901,1
85,1,1,0,2,1,13,1,1,4,12,1,0,0.001167,0,0,0,1,0,1,0,8,0,0,129,12,1,58,1.0,109,217.701,46.7956,138.917,201.901,1
42,0,1,2,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2,0,1,0,0,129,3,2,32,247.0,164,126.325,46.7956,138.917,201.901,1
60,0,0,2,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,3,0,11,0,0,129,2,2,16,15.0,133,126.325,46.7956,138.917,201.901,1
42,0,1,2,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,0,1,0,0,6,0,0,129,12,1,46,1.0,60,126.325,46.7956,138.917,201.901,1
60,0,0,2,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,4,0,0,0,0,129,1,2,28,127.0,159,126.325,46.7956,138.917,201.901,1
42,0,1,2,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,7,0,7,0,0,129,8,1,55,2.0,87,126.325,46.8554,138.917,201.901,1
60,0,0,2,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,9,0,5,0,0,129,2,1,42,1.0,37,126.325,46.8554,138.917,123.065,1
42,0,1,2,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,0,1,8,0,2,0,0,129,7,1,33,0.0,207,126.325,46.8554,134.265,123.065,1
42,0,1,2,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,5,0,3,0,0,129,1,2,36,511.0,249,126.325,46.8554,134.265,123.065,1
42,0,1,2,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,0,1,6,0,4,0,0,129,2,1,38,1.0,211,126.325,46.8554,134.265,123.065,1
42,0,1,2,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,1,0,8,0,0,129,13,1,58,1.0,108,126.325,46.8554,134.265,123.065,1
42,0,1,2,0,0,0,0,0,0,0,0,0,-1.0,12,3,36,0,1,2,0,1,0,0,129,4,2,32,247.0,165,123.774,46.8554,134.265,123.065,1
42,0,1,2,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,3,0,11,0,0,129,3,2,16,15.0,132,123.774,46.8554,134.265,123.065,1
42,0,1,2,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,0,1,0,0,6,0,0,129,13,1,46,1.0,61,123.774,46.8554,134.265,123.065,1
81,1,0,1,1,2,12,1,2,1,11,1,0,-1.0,0,0,0,0,1,4,0,0,0,0,129,2,2,28,127.0,158,123.774,46.8554,134.265,123.065,1
85,1,1,0,2,1,13,1,1,2,12,1,0,0.002287,0,0,0,1,0,8,0,9,0,0,129,8,0,1,999.0,6,123.774,46.8554,134.265,123.065,1
72,1,0,1,1,2,11,1,6,1,6,1,0,-1.0,6,1,18,0,1,7,0,7,0,0,129,9,1,55,2.0,88,123.774,44.0811,134.265,123.065,1
239,1,1,0,2,1,7,1,1,6,7,1,0,0.000388,0,0,0,0,1,7,0,9,0,0,129,10,0,1,78.0,13,123.774,44.0811,134.265,123.065,1
72,1,0,1,1,2,11,1,4,1,6,1,0,-1.0,0,0,0,0,1,9,0,5,0,0,129,3,1,42,1.0,36,123.774,44.0811,134.265,100.646,1
206,1,1,0,2,1,4,1,1,4,3,1,0,0.000473,0,0,0,0,1,8,0,2,0,0,129,9,1,33,0.0,197,123.774,44.0811,964.006,100.646,1
72,1,0,1,1,2,11,1,2,1,6,1,0,-1.0,0,0,0,0,1,5,0,3,0,0,129,2,2,36,511.0,251,123.774,44.0811,964.006,100.646,1
286,1,1,0,2,1,9,1,1,2,9,1,0,0.000415,0,0,0,0,1,7,0,9,0,0,129,11,0,1,78.0,4,123.774,44.0811,964.006,100.646,1
72,1,0,1,1,2,11,1,3,1,6,1,0,-1.0,0,0,0,0,1,6,0,4,0,0,129,3,1,38,1.0,210,123.774,44.0811,964.006,100.646,1
208,1,1,0,2,1,5,1,1,3,4,1,0,0.002138,0,0,0,0,1,1,0,8,0,0,129,14,1,58,1.0,89,123.774,44.0811,964.006,100.646,1
42,0,1,0,0,0,0,0,0,0,0,0,0,-1.0,12,2,36,0,1,2,0,1,0,0,129,5,2,32,247.0,162,92.1254,44.0811,964.006,100.646,1
60,0,0,1,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,3,0,11,0,0,129,4,2,16,15.0,136,92.1254,44.0811,964.006,100.646,1
60,0,0,1,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,0,0,6,0,0,129,14,1,46,1.0,62,92.1254,44.0811,964.006,100.646,1
42,0,1,0,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,4,0,0,0,0,129,3,2,28,127.0,157,92.1254,44.0811,964.006,100.646,1
72,1,0,1,1,2,11,1,8,1,6,1,0,-1.0,6,1,18,0,1,6,0,9,0,0,129,4,0,1,1100.0,8,92.1254,44.0811,964.006,100.646,1
225,1,1,0,2,1,6,1,1,8,5,1,0,0.000488,0,0,0,0,1,6,0,9,0,0,129,5,0,1,1200.0,1,92.1254,44.0811,964.006,100.646,1
72,1,0,1,1,2,11,1,11,1,6,1,0,-1.0,0,0,0,0,1,7,0,7,0,0,129,12,1,55,2.0,70,92.1254,83.8368,964.006,100.646,1
293,1,1,0,2,1,10,1,1,11,10,1,0,0.001698,0,0,0,0,1,9,0,5,0,0,129,4,1,42,1.0,35,92.1254,83.8368,964.006,85.363,1
72,1,0,1,1,2,11,1,7,1,6,1,0,-1.0,6,1,18,0,1,8,0,2,0,0,129,10,1,33,0.0,179,92.1254,83.8368,1052.39,85.363,1
196,1,1,0,2,1,3,1,1,7,2,1,0,0.001412,0,0,0,0,1,5,0,3,0,0,129,3,2,36,511.0,247,92.1254,83.8368,1052.39,85.363,1
72,1,0,1,1,2,11,1,5,1,6,1,0,-1.0,0,0,0,0,1,9,0,9,0,0,129,5,0,1,2.0,7,92.1254,83.8368,1052.39,85.363,1
142,1,1,0,2,1,1,1,1,5,15,1,0,0.001519,0,0,0,0,1,6,0,4,0,0,129,6,1,38,1.0,213,92.1254,83.8368,1052.39,85.363,1
42,0,1,2,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,0,1,1,0,8,0,0,129,15,1,58,1.0,91,92.1254,83.8368,1052.39,85.363,1
72,1,0,1,1,2,11,1,10,1,6,1,0,-1.0,0,0,0,0,1,2,0,1,0,0,129,6,2,32,247.0,161,-12.4784,83.8368,1052.39,85.363,1
253,1,1,0,2,1,8,1,1,10,8,1,0,0.001354,0,0,0,0,1,3,0,11,0,0,129,5,2,16,15.0,134,-12.4784,83.8368,1052.39,85.363,1
42,0,1,2,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,0,1,0,0,6,0,0,129,15,1,46,1.0,55,-12.4784,83.8368,1052.39,85.363,1
72,1,0,1,1,2,11,1,9,1,6,1,0,-1.0,0,0,0,0,1,4,0,0,0,0,129,4,2,28,127.0,152,-12.4784,83.8368,1052.39,85.363,1
182,1,1,0,2,1,2,1,1,9,1,1,0,0.001426,0,0,0,0,1,9,0,9,0,0,129,6,0,1,2.0,10,-12.4784,83.8368,1052.39,85.363,1
