Unnamed: 0,frame_len,frame_protocols,eth_src,eth_dst,ip_src,ip_dst,ip_len,ip_flags,tcp_srcport,tcp_dstport,tcp_len,tcp_flags,tcp_retransmission,tcp_rtt,flow_count,flow_final_count,packets,snort_alert,snort_alert_type,Time,LL_dnp3_src,LL_dnp3_dst,LL_dnp3_len,LL_dnp3_ctl,TL_dnp3_tr_ctl,AL_dnp3_al_func,AL_dnp3_al_ctl,AL_dnp3_obj,DNP3 Object Count,DNP3 Objects,AL_Payload,value1,value2,value3,value4,Use_Case
110,239,1,2,0,2,1,6,1,1,10,6,1,0,0.001707,0,0,0,0,1,2020-10-17 18:26:20.095835924,4,0,2,0,0,129,13,2,36,511.0,97,,,-282.331,,UC1
111,81,1,0,1,1,2,11,1,3,1,10,1,0,-1.0,2,0,6,0,1,2020-10-17 18:26:21.287771940,8,0,4,0,0,129,1,1,42,1.0,14,,,-282.331,,UC1
112,85,1,2,0,2,1,12,1,1,3,11,1,0,0.001135,0,0,0,1,0,2020-10-17 18:26:34.314886093,0,0,5,0,0,129,13,1,46,1.0,22,,,-282.331,,UC1
113,60,0,1,1,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 18:26:34.933784008,2,0,0,0,0,129,14,2,32,255.0,67,,,,,UC1
0,72,1,0,1,1,2,6,1,2,1,4,1,0,-1.0,0,0,0,0,1,2020-10-17 18:05:21.532471895,2,0,4,0,0,129,5,1,55,2.0,39,,79.873,,,UC2
1,286,1,1,0,2,1,5,1,1,2,6,1,0,0.001393,0,0,0,0,1,2020-10-17 18:05:29.250420093,3,0,1,0,0,129,2,1,33,0.0,48,,79.873,1005.24,,UC2
2,42,0,1,2,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,0,1,2020-10-17 18:05:31.314445019,0,0,0,0,0,129,5,2,32,255.0,62,-56.258,79.873,1005.24,,UC2
3,42,0,1,2,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 18:05:32.627419949,1,0,2,0,0,129,0,1,38,1.0,85,-56.258,79.873,1005.24,,UC2
4,42,0,1,2,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,0,1,2020-10-17 18:05:38.643443108,4,0,3,0,0,129,1,1,42,1.0,19,-56.258,79.873,1005.24,1350.55,UC2
5,60,0,0,1,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,0,1,2020-10-17 18:05:40.342382908,1,0,6,0,0,129,1,3,1,1.0,90,-56.258,79.873,1005.24,1350.55,UC2
6,42,0,1,0,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,2020-10-17 18:05:51.685496092,2,0,4,0,0,129,6,1,55,2.0,38,-56.258,79.8731,1005.24,1350.55,UC2
7,72,1,0,1,1,2,6,1,3,1,4,1,0,-1.0,5,1,15,0,1,2020-10-17 18:05:53.561419964,1,0,5,0,0,129,2,0,1,1200.0,2,-56.258,79.8731,1005.24,1350.55,UC2
8,206,1,1,0,2,1,2,1,1,3,2,1,0,0.001488,0,0,0,0,1,2020-10-17 18:05:59.402441025,3,0,1,0,0,129,3,1,33,0.0,47,-56.258,79.8731,1005.39,1350.55,UC2
9,72,1,0,1,1,2,6,1,4,1,4,1,0,-1.0,4,1,12,0,1,2020-10-17 18:06:01.467449903,0,0,0,0,0,129,6,2,32,255.0,63,-56.4416,79.8731,1005.39,1350.55,UC2
10,196,1,1,0,2,1,1,1,1,4,1,1,0,0.001469,0,0,0,0,1,2020-10-17 18:06:02.779403925,1,0,2,0,0,129,3,1,38,1.0,84,-56.4416,79.8731,1005.39,1350.55,UC2
11,72,1,0,1,1,2,6,1,6,1,4,1,0,-1.0,4,1,12,0,1,2020-10-17 18:06:08.151407003,1,0,5,0,0,129,4,0,1,1100.0,5,-56.4416,79.8731,1005.39,1350.55,UC2
12,225,1,1,0,2,1,3,1,1,6,3,1,0,0.00045,0,0,0,0,1,2020-10-17 18:06:08.795442104,4,0,3,0,0,129,2,1,42,1.0,20,-56.4416,79.8731,1005.39,1350.55,UC2
13,42,0,1,2,0,0,0,0,0,0,0,0,0,-1.0,8,2,24,0,1,2020-10-17 18:06:21.837483883,2,0,4,0,0,129,7,1,55,2.0,37,-56.4416,79.9191,1005.39,1350.55,UC2
14,60,0,0,2,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,2020-10-17 18:06:28.031431913,3,0,5,0,0,129,4,0,1,1001.0,1,-56.4416,79.9191,1005.39,1350.55,UC2
15,72,1,0,1,1,2,6,1,5,1,4,1,0,-1.0,8,1,24,0,1,2020-10-17 18:06:29.554406881,3,0,1,0,0,129,5,1,33,9.0,46,-56.4416,79.9191,1002.6,1350.55,UC2
16,239,1,1,0,2,1,4,1,1,5,5,1,0,0.00159,0,0,0,0,1,2020-10-17 18:06:31.620445013,0,0,0,0,0,129,7,2,32,255.0,64,-56.3873,79.9191,1002.6,1350.55,UC2
17,42,0,1,2,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 18:06:32.930416107,1,0,2,0,0,129,5,1,38,1.0,83,-56.3873,79.9191,1002.6,1350.55,UC2
18,60,0,0,2,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,2020-10-17 18:06:38.946444035,4,0,3,0,0,129,3,1,42,1.0,21,-56.3873,79.9191,1002.6,1350.55,UC2
19,42,0,1,2,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 18:06:40.511430979,2,0,5,0,0,129,8,0,1,,4,-56.3873,79.9191,1002.6,1350.55,UC2
20,60,0,0,2,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,2020-10-17 18:06:51.990487099,2,0,4,0,0,129,9,1,55,2.0,36,-56.3873,79.5984,1002.6,1350.55,UC2
21,89,1,0,1,1,2,9,1,6,1,9,1,0,-1.0,6,1,18,0,1,2020-10-17 18:06:53.108441114,4,0,5,0,0,129,4,0,1,1000.0,0,-56.3873,79.5984,1002.6,1350.55,UC2
22,91,1,1,0,2,1,10,1,1,6,10,1,0,0.001761,0,0,0,1,0,2020-10-17 18:06:59.706413031,3,0,1,0,0,129,6,1,33,9.0,50,-56.3873,79.5984,1007.12,1350.55,UC2
23,60,0,0,2,0,0,0,0,0,0,0,0,0,-1.0,12,2,36,0,1,2020-10-17 18:07:01.001441002,2,0,5,0,0,129,10,0,1,82.0,9,-56.3873,79.5984,1007.12,1350.55,UC2
24,42,0,1,0,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 18:07:01.773437023,0,0,0,0,0,129,8,2,32,255.0,58,-55.8195,79.5984,1007.12,1350.55,UC2
25,60,0,0,1,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,2020-10-17 18:07:03.083415985,1,0,2,0,0,129,6,1,38,1.0,81,-55.8195,79.5984,1007.12,1350.55,UC2
26,60,0,0,2,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,2020-10-17 18:07:09.098428965,4,0,3,0,0,129,5,1,42,1.0,17,-55.8195,79.5984,1007.12,1350.51,UC2
27,60,0,0,2,0,0,0,0,0,0,0,0,0,-1.0,6,1,18,1,2,2020-10-17 18:07:13.132426023,4,0,5,0,0,129,6,0,1,1300.0,6,-55.8195,79.5984,1007.12,1350.51,UC2
28,72,1,0,1,1,2,6,1,2,1,4,1,0,-1.0,11,2,33,0,1,2020-10-17 18:07:22.142460108,2,0,4,0,0,129,11,1,55,2.0,35,-55.8195,80.6649,1007.12,1350.51,UC2
29,286,1,1,0,2,1,5,1,1,2,6,1,0,0.001842,0,0,0,0,1,2020-10-17 18:07:29.859436035,3,0,1,0,0,129,7,1,33,9.0,52,-55.8195,80.6649,1007.22,1350.51,UC2
30,42,0,1,2,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,0,1,2020-10-17 18:07:31.925425053,0,0,0,0,0,129,9,2,32,255.0,57,-56.7373,80.6649,1007.22,1350.51,UC2
31,60,0,0,2,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,2020-10-17 18:07:33.235399961,1,0,2,0,0,129,7,1,38,1.0,82,-56.7373,80.6649,1007.22,1350.51,UC2
32,81,1,0,1,1,2,7,1,6,1,7,1,0,-1.0,0,0,0,0,1,2020-10-17 18:07:39.250432967,4,0,3,0,0,129,7,1,42,1.0,13,-56.7373,80.6649,1007.22,1305.65,UC2
33,85,1,1,0,2,1,8,1,1,6,8,1,0,0.001041,0,0,0,0,1,2020-10-17 18:07:45.735445976,1,0,5,0,0,129,8,0,1,20.0,3,-56.7373,80.6649,1007.22,1305.65,UC2
34,42,0,1,2,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,0,2020-10-17 18:07:52.364449978,2,0,4,0,0,129,12,1,55,2.0,31,-56.7373,81.6301,1007.22,1305.65,UC2
35,60,0,0,2,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,2020-10-17 18:08:00.085418940,3,0,1,0,0,129,8,1,33,9.0,56,-56.7373,81.6301,1023.07,1305.65,UC2
36,42,0,1,2,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,0,1,2020-10-17 18:08:02.148442030,0,0,0,0,0,129,10,2,32,255.0,65,-61.7286,81.6301,1023.07,1305.65,UC2
37,60,0,0,2,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,2020-10-17 18:08:03.476409912,1,0,2,0,0,129,9,1,38,1.0,89,-61.7286,81.6301,1023.07,1305.65,UC2
38,60,0,0,1,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,0,1,2020-10-17 18:08:04.884422064,3,0,5,0,0,129,9,0,1,20.0,3,-61.7286,81.6301,1023.07,1305.65,UC2
39,42,0,1,0,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,2020-10-17 18:08:09.491447926,4,0,3,0,0,129,8,1,42,1.0,18,-61.7286,81.6301,1023.07,1332.72,UC2
40,72,1,0,1,1,2,6,1,3,1,4,1,0,-1.0,6,1,17,0,1,2020-10-17 18:08:15.496457100,2,0,5,0,0,129,13,0,1,20.0,3,-61.7286,81.6301,1023.07,1332.72,UC2
41,206,1,1,0,2,1,2,1,1,3,2,1,0,0.000893,0,0,0,0,1,2020-10-17 18:08:22.670469999,2,0,4,0,0,129,14,1,55,2.0,30,-61.7286,54.4474,1023.07,1332.72,UC2
42,72,1,0,1,1,2,6,1,4,1,4,1,0,-1.0,4,1,12,0,1,2020-10-17 18:08:22.940428972,4,0,5,0,0,129,9,0,1,1300.0,6,-61.7286,54.4474,1023.07,1332.72,UC2
43,196,1,1,0,2,1,1,1,1,4,1,1,0,0.001887,0,0,0,0,1,2020-10-17 18:08:29.092428923,4,0,5,0,0,129,10,0,1,20.0,7,-61.7286,54.4474,1023.07,1332.72,UC2
44,72,1,0,1,1,2,6,1,6,1,4,1,0,-1.0,4,1,12,0,1,2020-10-17 18:08:30.398420095,3,0,1,0,0,129,10,1,33,0.0,69,-61.7286,54.4474,120.214,1332.72,UC2
45,225,1,1,0,2,1,3,1,1,6,3,1,0,0.00081,0,0,0,0,1,2020-10-17 18:08:32.450445890,0,0,0,0,0,129,11,2,32,255.0,66,-32.5259,54.4474,120.214,1332.72,UC2
46,42,0,1,2,0,0,0,0,0,0,0,0,0,-1.0,9,2,26,0,1,2020-10-17 18:08:33.794411898,1,0,2,0,0,129,10,1,38,1.0,88,-32.5259,54.4474,120.214,1332.72,UC2
47,81,1,0,1,1,2,7,1,6,1,7,1,0,-1.0,0,0,0,0,1,2020-10-17 18:08:35.565433025,2,0,5,0,0,129,15,0,1,20.0,8,-32.5259,54.4474,120.214,1332.72,UC2
48,85,1,1,0,2,1,8,1,1,6,8,1,0,0.001393,0,0,0,1,0,2020-10-17 18:08:39.720428944,4,0,3,0,0,129,11,1,42,1.0,11,-32.5259,54.4474,120.214,722.767,UC2
49,42,0,1,2,0,0,0,0,0,0,0,0,0,-1.0,5,1,14,0,1,2020-10-17 18:08:40.422396898,1,0,5,0,0,129,11,0,1,1100.0,5,-32.5259,54.4474,120.214,722.767,UC2
50,72,1,0,1,1,2,6,1,5,1,4,1,0,-1.0,0,0,0,0,1,2020-10-17 18:08:47.066466093,1,0,5,0,0,129,12,0,1,20.0,7,-32.5259,54.4474,120.214,722.767,UC2
51,239,1,1,0,2,1,4,1,1,5,5,1,0,0.000948,0,0,0,0,1,2020-10-17 18:08:52.914510965,2,0,4,0,0,129,0,1,55,2.0,29,-32.5259,42.9846,120.214,722.767,UC2
52,60,0,0,2,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,2020-10-17 18:09:00.633465052,3,0,1,0,0,129,11,1,33,0.0,70,-32.5259,42.9846,117.361,722.767,UC2
53,42,0,1,2,0,0,0,0,0,0,0,0,0,-1.0,1,0,2,0,1,2020-10-17 18:09:00.997482061,4,0,5,0,0,129,12,0,1,1000.0,0,-32.5259,42.9846,117.361,722.767,UC2
54,60,0,0,2,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,2020-10-17 18:09:02.677515030,0,0,0,0,0,129,12,2,32,255.0,67,-23.7289,42.9846,117.361,722.767,UC2
55,60,0,0,2,0,0,0,0,0,0,0,0,0,-1.0,6,1,18,1,2,2020-10-17 18:09:04.091449976,1,0,2,0,0,129,13,1,38,1.0,87,-23.7289,42.9846,117.361,722.767,UC2
56,72,1,0,1,1,2,6,1,2,1,4,1,0,-1.0,29,5,87,0,1,2020-10-17 18:09:09.714472055,4,0,5,0,0,129,13,0,1,1000.0,0,-23.7289,42.9846,117.361,722.767,UC2
57,286,1,1,0,2,1,5,1,1,2,6,1,0,0.001082,0,0,0,0,1,2020-10-17 18:09:09.944421053,4,0,3,0,0,129,14,1,42,1.0,10,-23.7289,42.9846,117.361,109.761,UC2
58,42,0,1,2,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,0,1,2020-10-17 18:09:21.206482887,4,0,5,0,0,129,15,0,1,20.0,3,-23.7289,42.9846,117.361,109.761,UC2
59,42,0,1,2,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 18:09:23.150528908,2,0,4,0,0,129,1,1,55,2.0,28,-23.7289,46.7055,117.361,109.761,UC2
60,42,0,1,2,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,0,1,2020-10-17 18:09:30.855459929,3,0,1,0,0,129,12,1,33,0.0,71,-23.7289,46.7055,139.57,109.761,UC2
61,60,0,0,1,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,0,1,2020-10-17 18:09:32.907444000,0,0,0,0,0,129,13,2,32,255.0,68,-16.0959,46.7055,139.57,109.761,UC2
62,42,0,1,0,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,2020-10-17 18:09:34.396397114,1,0,2,0,0,129,14,1,38,1.0,86,-16.0959,46.7055,139.57,109.761,UC2
63,81,1,0,1,1,2,7,1,3,1,7,1,0,-1.0,0,0,0,0,1,2020-10-17 18:09:40.248426914,4,0,3,0,0,129,0,1,42,1.0,24,-16.0959,46.7055,139.57,127.324,UC2
64,85,1,1,0,2,1,8,1,1,3,8,1,0,0.000738,0,0,0,1,0,2020-10-17 18:09:46.415412903,1,0,6,0,0,129,15,3,1,1.0,91,-16.0959,46.7055,139.57,127.324,UC2
65,72,1,0,1,1,2,6,1,3,1,4,1,0,-1.0,5,1,15,0,1,2020-10-17 18:09:53.384454012,2,0,4,0,0,129,2,1,55,2.0,41,-16.0959,46.7789,139.57,127.324,UC2
66,206,1,1,0,2,1,2,1,1,3,2,1,0,0.001076,0,0,0,0,1,2020-10-17 18:10:01.089423895,3,0,1,0,0,129,13,1,33,0.0,72,-16.0959,46.7789,133.507,127.324,UC2
67,72,1,0,1,1,2,6,1,4,1,4,1,0,-1.0,4,1,12,0,1,2020-10-17 18:10:03.142436981,0,0,0,0,0,129,14,2,32,247.0,44,136.499,46.7789,133.507,127.324,UC2
68,196,1,1,0,2,1,1,1,1,4,1,1,0,0.00208,0,0,0,0,1,2020-10-17 18:10:04.696402073,1,0,2,0,0,129,0,1,38,1.0,74,136.499,46.7789,133.507,127.324,UC2
69,42,0,1,0,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,0,1,2020-10-17 18:10:10.554481030,4,0,3,0,0,129,1,1,42,1.0,23,136.499,46.7789,133.507,120.708,UC2
70,60,0,0,1,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 18:10:23.620466948,2,0,4,0,0,129,3,1,55,2.0,40,136.499,46.2343,133.507,120.708,UC2
71,72,1,0,1,1,2,6,1,6,1,4,1,0,-1.0,0,0,0,0,1,2020-10-17 18:10:31.316414118,3,0,1,0,0,129,14,1,33,0.0,73,136.499,46.2343,132.229,120.708,UC2
72,225,1,1,0,2,1,3,1,1,6,3,1,0,0.000267,0,0,0,1,2,2020-10-17 18:10:31.474415064,1,0,5,0,0,129,1,0,1,1200.0,2,136.499,46.2343,132.229,120.708,UC2
73,42,0,1,2,0,0,0,0,0,0,0,0,0,-1.0,8,2,24,0,1,2020-10-17 18:10:33.375437021,0,0,0,0,0,129,15,2,32,247.0,45,117.898,46.2343,132.229,120.708,UC2
74,42,0,1,2,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,0,1,2020-10-17 18:10:34.924401999,1,0,2,0,0,129,2,1,38,1.0,75,117.898,46.2343,132.229,120.708,UC2
75,72,1,0,1,1,2,6,1,5,1,4,1,0,-1.0,0,0,0,0,1,2020-10-17 18:10:38.140434027,1,0,5,0,0,129,3,0,1,1100.0,5,117.898,46.2343,132.229,120.708,UC2
76,239,1,1,0,2,1,4,1,1,5,5,1,0,0.000277,0,0,0,0,1,2020-10-17 18:10:40.781455040,4,0,3,0,0,129,2,1,42,1.0,22,117.898,46.2343,132.229,114.231,UC2
77,42,0,1,2,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 18:10:47.562417030,3,0,5,0,0,129,15,0,1,1001.0,1,117.898,46.2343,132.229,114.231,UC2
78,81,1,0,1,1,2,7,1,2,1,7,1,0,-1.0,6,1,18,0,1,2020-10-17 18:10:53.409467936,2,0,5,0,0,129,4,0,1,,4,117.898,46.2343,132.229,114.231,UC2
79,85,1,1,0,2,1,8,1,1,2,8,1,0,0.001035,0,0,0,1,0,2020-10-17 18:10:53.773458958,2,0,4,0,0,129,5,1,55,2.0,26,117.898,36.9009,132.229,114.231,UC2
80,60,0,0,2,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,2020-10-17 18:11:01.468497992,3,0,1,0,0,129,0,1,33,9.0,55,117.898,36.9009,929.389,114.231,UC2
81,60,0,0,2,0,0,0,0,0,0,0,0,0,-1.0,30,5,90,1,2,2020-10-17 18:11:01.822478056,4,0,5,0,0,129,3,0,1,1000.0,0,117.898,36.9009,929.389,114.231,UC2
82,60,0,0,2,0,0,0,0,0,0,0,0,0,-1.0,6,1,18,1,2,2020-10-17 18:11:03.528490067,0,0,0,0,0,129,0,2,32,247.0,43,4.39814,36.9009,929.389,114.231,UC2
83,72,1,0,1,1,2,6,1,2,1,4,1,0,-1.0,23,4,69,0,1,2020-10-17 18:11:05.076462984,1,0,2,0,0,129,4,1,38,1.0,76,4.39814,36.9009,929.389,114.231,UC2
84,286,1,1,0,2,1,5,1,1,2,6,1,0,0.001526,0,0,0,0,1,2020-10-17 18:11:10.933446884,4,0,3,0,0,129,4,1,42,1.0,25,4.39814,36.9009,929.389,36.5257,UC2
85,42,0,1,2,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,0,1,2020-10-17 18:11:12.193475962,2,0,5,0,0,129,6,0,1,,4,4.39814,36.9009,929.389,36.5257,UC2
86,81,1,0,1,1,2,7,1,5,1,7,1,0,-1.0,0,0,0,0,1,2020-10-17 18:11:15.172441006,2,0,5,0,0,129,7,0,1,82.0,9,4.39814,36.9009,929.389,36.5257,UC2
87,85,1,1,0,2,1,8,1,1,5,8,1,0,0.00097,0,0,0,1,0,2020-10-17 18:11:22.757451057,4,0,5,0,0,129,5,0,1,1300.0,6,4.39814,36.9009,929.389,36.5257,UC2
88,42,0,1,2,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 18:11:23.924452066,2,0,4,0,0,129,8,1,55,2.0,27,4.39814,78.6537,929.389,36.5257,UC2
89,42,0,1,2,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,0,1,2020-10-17 18:11:31.621421099,3,0,1,0,0,129,1,1,33,9.0,54,4.39814,78.6537,1002.94,36.5257,UC2
90,60,0,0,1,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,0,1,2020-10-17 18:11:33.681443930,0,0,0,0,0,129,1,2,32,247.0,42,-2.21814,78.6537,1002.94,36.5257,UC2
91,42,0,1,0,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,2020-10-17 18:11:35.229409933,1,0,2,0,0,129,5,1,38,1.0,77,-2.21814,78.6537,1002.94,36.5257,UC2
92,72,1,0,1,1,2,6,1,3,1,4,1,0,-1.0,5,1,15,0,1,2020-10-17 18:11:41.086445093,4,0,3,0,0,129,6,1,42,1.0,12,-2.21814,78.6537,1002.94,1159.47,UC2
93,206,1,1,0,2,1,2,1,1,3,2,1,0,0.000489,0,0,0,0,1,2020-10-17 18:11:41.170399904,1,0,6,0,0,129,6,3,1,1.0,90,-2.21814,78.6537,1002.94,1159.47,UC2
94,81,1,0,1,1,2,7,1,2,1,7,1,0,-1.0,4,1,12,0,1,2020-10-17 18:11:54.076477051,2,0,4,0,0,129,9,1,55,2.0,32,-2.21814,78.7749,1002.94,1159.47,UC2
95,85,1,1,0,2,1,8,1,1,2,8,1,0,0.000866,0,0,0,1,0,2020-10-17 18:12:01.773431063,3,0,1,0,0,129,2,1,33,9.0,49,-2.21814,78.7749,1001.34,1159.47,UC2
96,72,1,0,1,1,2,6,1,4,1,4,1,0,-1.0,0,0,0,0,1,2020-10-17 18:12:03.833463907,0,0,0,0,0,129,2,2,32,255.0,61,-68.1646,78.7749,1001.34,1159.47,UC2
97,196,1,1,0,2,1,1,1,1,4,1,1,0,0.00153,0,0,0,0,1,2020-10-17 18:12:05.381406069,1,0,2,0,0,129,7,1,38,1.0,78,-68.1646,78.7749,1001.34,1159.47,UC2
98,72,1,0,1,1,2,6,1,6,1,4,1,0,-1.0,4,1,12,0,1,2020-10-17 18:12:11.239439964,4,0,3,0,0,129,7,1,42,1.0,16,-68.1646,78.7749,1001.34,1302.03,UC2
99,225,1,1,0,2,1,3,1,1,6,3,1,0,0.001548,0,0,0,0,1,2020-10-17 18:12:24.229453087,2,0,4,0,0,129,10,1,55,2.0,33,-68.1646,79.8822,1001.34,1302.03,UC2
100,42,0,1,2,0,0,0,0,0,0,0,0,0,-1.0,8,2,24,0,1,2020-10-17 18:12:31.926443100,3,0,1,0,0,129,3,1,33,9.0,51,-68.1646,79.8822,1004.7,1302.03,UC2
101,42,0,1,2,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,0,1,2020-10-17 18:12:33.985435963,0,0,0,0,0,129,3,2,32,255.0,60,-66.4319,79.8822,1004.7,1302.03,UC2
102,72,1,0,1,1,2,6,1,5,1,4,1,0,-1.0,0,0,0,0,1,2020-10-17 18:12:35.533416032,1,0,2,0,0,129,8,1,38,1.0,79,-66.4319,79.8822,1004.7,1302.03,UC2
103,239,1,1,0,2,1,4,1,1,5,5,1,0,0.000475,0,0,0,0,1,2020-10-17 18:12:41.392445087,4,0,3,0,0,129,8,1,42,1.0,15,-66.4319,79.8822,1004.7,1303.72,UC2
104,42,0,1,2,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 18:12:54.380595922,2,0,4,0,0,129,11,1,55,2.0,34,-66.4319,79.8822,1004.7,1303.72,UC2
105,81,1,0,1,1,2,7,1,5,1,7,1,0,-1.0,24,4,60,0,1,2020-10-17 18:13:02.079416990,3,0,1,0,0,129,4,1,33,9.0,53,-66.4319,,1004.7,1303.72,UC2
106,85,1,1,0,2,1,8,1,1,5,8,1,0,0.00197,0,0,0,1,0,2020-10-17 18:13:04.137470961,0,0,0,0,0,129,4,2,32,255.0,59,-66.4319,,,1303.72,UC2
107,72,1,0,1,1,2,6,1,2,1,4,1,0,-1.0,28,5,84,0,1,2020-10-17 18:13:05.684405088,1,0,2,0,0,129,9,1,38,1.0,80,,,,1303.72,UC2
108,286,1,1,0,2,1,5,1,1,2,6,1,0,0.000791,0,0,0,0,1,2020-10-17 18:13:11.544442892,4,0,3,0,0,129,9,1,42,1.0,14,,,,1303.72,UC2
0,60,0,0,2,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 19:41:30.281857967,2,0,4,0,0,129,14,1,55,2.0,19,,79.8725,,,UC2
1,72,1,0,1,1,2,6,1,2,1,4,1,0,-1.0,5,1,15,0,1,2020-10-17 19:41:38.530919075,3,0,1,0,0,129,13,1,33,0.0,22,,79.8725,1005.24,,UC2
2,286,1,1,0,2,1,5,1,1,2,6,1,0,0.000601,0,0,0,0,1,2020-10-17 19:41:39.732883930,0,0,0,0,0,129,5,2,32,255.0,26,-56.2587,79.8725,1005.24,,UC2
3,60,0,0,2,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 19:41:43.691879034,1,0,5,0,0,129,10,0,1,1200.0,2,-56.2587,79.8725,1005.24,,UC2
4,60,0,0,2,0,0,0,0,0,0,0,0,0,-1.0,4,1,64,0,1,2020-10-17 19:42:00.234833002,1,0,5,0,0,129,11,0,1,1200.0,2,-56.2587,79.8725,1005.24,,UC2
5,42,0,1,2,0,0,0,0,0,0,0,0,0,-1.0,16,4,48,0,1,2020-10-17 19:42:11.244834900,1,0,5,0,0,129,12,0,1,1100.0,5,-56.2587,79.8725,1005.24,,UC2
6,72,1,0,1,1,2,6,1,6,1,4,1,0,-1.0,0,0,0,0,1,2020-10-17 19:42:17.090838909,1,0,2,0,0,129,13,1,38,1.0,35,-56.2587,79.8725,1005.24,,UC2
7,206,1,1,0,2,1,2,1,1,6,2,1,0,0.000739,0,0,0,0,1,2020-10-17 19:42:18.330874920,3,0,5,0,0,129,14,0,1,1000.0,0,-56.2587,79.8725,1005.24,,UC2
8,42,0,1,2,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 19:42:22.200896978,2,0,5,0,0,129,15,0,1,78.0,4,-56.2587,79.8725,1005.24,,UC2
9,42,0,1,2,0,0,0,0,0,0,0,0,0,-1.0,8,2,76,0,1,2020-10-17 19:42:24.118885994,4,0,3,0,0,129,9,1,42,1.0,12,-56.2587,79.8725,1005.24,1350.55,UC2
10,72,1,0,1,1,2,6,1,4,1,4,1,0,-1.0,0,0,0,0,1,2020-10-17 19:42:30.259848118,4,0,5,0,0,129,10,0,1,1100.0,1,-56.2587,79.8725,1005.24,1350.55,UC2
11,196,1,1,0,2,1,1,1,1,4,1,1,0,0.001713,0,0,0,0,1,2020-10-17 19:42:30.433832884,2,0,4,0,0,129,0,1,55,2.0,18,-56.2587,78.7673,1005.24,1350.55,UC2
12,81,1,0,1,1,2,7,1,3,1,7,1,0,-1.0,12,2,36,0,1,2020-10-17 19:42:38.683873892,3,0,1,0,0,129,15,1,33,8.0,23,-56.2587,78.7673,1003.92,1350.55,UC2
13,85,1,1,0,2,1,8,1,1,3,8,1,0,0.001378,0,0,0,1,0,2020-10-17 19:42:39.141825914,2,0,5,0,0,129,1,0,1,,9,-56.2587,78.7673,1003.92,1350.55,UC2
14,42,0,1,0,0,0,0,0,0,0,0,0,0,-1.0,12,2,36,0,1,2020-10-17 19:42:39.883841991,0,0,0,0,0,129,6,2,32,255.0,25,-56.5545,78.7673,1003.92,1350.55,UC2
